"Analyte","SampleID","Spp_Loc","SampleDate","Sex","Weight","Length","Precipitation","value","Media","System","Seasonality","Chain_len","Acronym2"
"PFTeDA","GC017-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.05,6,NA,6.03,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA085-SW-EXIT-0423-21","exit",2021-04-23,NA,NA,NA,0,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU014-JBA-08132021","pumpkinseed",2021-04-28,"U",7.5,6,NA,3.74,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA093-SW-RIPP-042821","ripp",2021-04-28,NA,NA,NA,0,2.025,"water","AFBC","spring",13,"PFCA"
"PFTeDA","GC009-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,5,NA,9.04,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","PU025-JBA-08132021","pumpkinseed",2021-04-28,"U",4.35,6,NA,5.38,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA077-SW-SPILL-042221","spill",2021-04-22,NA,NA,NA,0.06,2.17,"water","AFBC","spring",13,"PFCA"
"PFTeDA","JBA090-SED-RIPP-06232021","ripp",2021-06-23 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","GC002-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.45,6,NA,10.3,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA037-SW-SPILL-12152020","spill",2020-12-15,NA,NA,NA,0.92,0.485,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","MM001-JBA-08132021","margined madtom",2021-04-28,"U",1.35,5,NA,3.91,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA044-SW-DOWN-01142021","down",2021-01-14,NA,NA,NA,0,0.55,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","JBA075-SW-EXIT-041521","exit",2021-04-15,NA,NA,NA,0.34,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","JBA089-SED-SPILL-06232021","spill",2021-06-23 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","GC001-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.8,6,NA,5.26,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","PU012-JBA-08132021","pumpkinseed",2021-04-28,"U",10,7,NA,22.3,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA090-SW-EXIT-042621","exit",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",13,"PFCA"
"PFTeDA","JBA098-SW-RIPP-06142021","ripp",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU005-JBA-08132021","pumpkinseed",2021-04-28,"U",5.73,8,NA,2.65,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","GC014-JBA-08132021","swallowtail shiner",2021-04-28,"U",2.15,6,NA,11,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","GC020-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.31,5,NA,7.16,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","PU029-JBA-08132021","pumpkinseed",2021-04-28,"U",3.15,6,NA,4.96,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA094-SED-RIPP-07012021","ripp",2021-07-01 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","CCS002-JBA-08162021","dace. sp",2021-04-28,"U",13.86,11,NA,6.35,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA073-SW-RIPP-041521","ripp",2021-04-15,NA,NA,NA,0.34,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU045-JBA-08162021","pumpkinseed",2021-07-16,"U",21.27,10,NA,17.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA049-SW-DOWN-033021","down",2021-03-30,NA,NA,NA,0,2.17,"water","AFBC","spring",13,"PFCA"
"PFTeDA","CC012-JBA-08162021","dace. sp",2021-07-16,"U",6.17,8,NA,10.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA002-SW-SPILL-11172020","spill",2020-11-17,NA,NA,NA,0,0.495,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU040-LIV-08162021","pumpkinseed",2021-07-16,"M",40.79,13,NA,15.2,"liver","AFBC","summer",13,"PFCA"
"PFTeDA","JBA009-SW-DOWN-11192020","down",2020-11-19,NA,NA,NA,0,0.495,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU061-MU-08162021","pumpkinseed",2021-07-16,"M",36.32,12,NA,4.41,"muscle","AFBC","summer",13,"PFCA"
"PFTeDA","JBA103-SW-RIPP-06162021","ripp",2021-06-16,NA,NA,NA,0,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","EMM004-JBA-08132021","eastern mudminnow",2021-04-28,"U",4.05,6,NA,7.78,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA055-SW-EXIT-040221","exit",2021-04-02,NA,NA,NA,0,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU056-JBA-08162021","pumpkinseed",2021-07-16,"U",8.8,7,NA,6.88,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","PU015-JBA-08132021","pumpkinseed",2021-04-28,"U",18.3,10,NA,8.94,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","CS004-JBA-08132021","darter sp.",2021-04-28,"U",2.35,6,NA,0.524,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA015-SW-EXIT-1124-2020","exit",2020-11-24,NA,NA,NA,NA,0.55,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","ESM001-JBA-08162021","fallfish",2021-07-16,"U",4.83,8,NA,9.16,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA078-SW-RIPP-042221","ripp",2021-04-22,NA,NA,NA,0.06,2.19,"water","AFBC","spring",13,"PFCA"
"PFTeDA","JBA091-SED-DOWN-06232021","down",2021-06-23 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","CC016-JBA-08162021","dace. sp",2021-07-16,"U",1.63,5,NA,7.3,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA007-SW-SPILL-11192020","spill",2020-11-19,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU042-JBA-08162021","pumpkinseed",2021-07-16,"U",10.43,9,NA,7.88,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA045-SW-EXIT-01142021","exit",2021-01-14,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","EMM008-JBA-08162021","eastern mudminnow",2021-07-16,"U",6.98,8,NA,9.8,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA029-SW-DOWN-12082020","down",2020-12-08,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU037-JBA-08162021","pumpkinseed",2021-07-16,"U",15.35,8,NA,19.1,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA060-SW-EXIT-040721","exit",2021-04-07,NA,NA,NA,NA,2.13,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU060-LIV-08162021","pumpkinseed",2021-07-16,"M",34.45,12,NA,7.03,"liver","AFBC","summer",13,"PFCA"
"PFTeDA","JBA099-SW-DOWN-06142021","down",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","EMM001-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.25,6,NA,5.05,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA020-SW-EXIT-11272020","exit",2020-11-27,NA,NA,NA,0,0.47,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","GC021-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.65,5,NA,2.51,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","PU030-JBA-08162021","pumpkinseed",2021-07-16,"U",18.28,10,NA,11.7,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA095-SED-DOWN-07012021","down",2021-07-01 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","CS001-JBA-08132021","darter sp.",2021-04-28,"U",2.5,6,NA,0.833,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA074-SW-DOWN-041521","down",2021-04-15,NA,NA,NA,0.34,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU046-JBA-08162021","pumpkinseed",2021-07-16,"U",3.24,6,NA,35.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA050-SW-EXIT-033021","exit",2021-03-30,NA,NA,NA,0,2.17,"water","AFBC","spring",13,"PFCA"
"PFTeDA","CC013-JBA-08162021","dace. sp",2021-07-16,"U",14.56,11,NA,10.7,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA003-SW-RIPP-11172020","ripp",2020-11-17,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU040-MU-08162021","pumpkinseed",2021-07-16,"M",40.79,13,NA,2.96,"muscle","AFBC","summer",13,"PFCA"
"PFTeDA","JBA010-SW-EXIT-11192020","exit",2020-11-19,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU062-JBA-08162021","pumpkinseed",2021-07-16,"U",11.56,8,NA,16.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA104-SW-DOWN-06162021","down",2021-06-16,NA,NA,NA,0,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","EMM005-JBA-08132021","eastern mudminnow",2021-04-28,"U",3.9,7,NA,6.75,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA057-SW-SPILL-040721","spill",2021-04-07,NA,NA,NA,NA,2.09,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU057-JBA-08162021","pumpkinseed",2021-07-16,"U",6.3,6,NA,10.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA064-SW-DOWN-040921","down",2021-04-09,NA,NA,NA,0.37,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","CS005-JBA-08132021","darter sp.",2021-04-28,"U",3.15,7,NA,2.09,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA017-SW-SPILL-11272020","spill",2020-11-27,NA,NA,NA,0,0.495,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU072-JBA-08162021","pumpkinseed",2021-07-16,"U",11.52,9,NA,29.1,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","PU050-JBA-08162021","pumpkinseed",2021-07-16,"U",5.55,6,NA,9.34,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","BRS004-JBA-08132021","darter sp.",2021-04-28,"U",5.85,8,NA,2.8,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","SS003-JBA-08132021","dace. sp",2021-07-16,"U",2.01,4,NA,2.45,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA063-SW-RIPP-040921","ripp",2021-04-09,NA,NA,NA,0.37,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU065-JBA-08162021","pumpkinseed",2021-07-16,"U",6.27,7,NA,9.73,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA047-SW-SPILL-033021","spill",2021-03-30,NA,NA,NA,0,2.025,"water","AFBC","spring",13,"PFCA"
"PFTeDA","EMM003-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.15,6,NA,4.34,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA114-SED-RIPP-07162021","ripp",2021-07-16,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA054-SW-DOWN-040221","down",2021-04-02,NA,NA,NA,0,0.6,"water","AFBC","spring",13,"PFCA"
"PFTeDA","JBA062-SW-SPILL-040921","spill",2021-04-09,NA,NA,NA,0.37,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU060-MU-08162021","pumpkinseed",2021-07-16,"M",34.45,12,NA,1.16,"muscle","AFBC","summer",13,"PFCA"
"PFTeDA","JBA133-SW-SPILL-07142021","spill",2021-07-14,NA,NA,NA,0,0.55,"water","AFBC","summer",13,"PFCA"
"PFTeDA","EMM002-JBA-08132021","eastern mudminnow",2021-04-28,"U",2.75,6,NA,7.17,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA022-SW-SPILL-12022020","spill",2020-12-02,NA,NA,NA,0.02,0.47,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","JBA053-SW-RIPP-040221","ripp",2021-04-02,NA,NA,NA,0,0.495,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU031-JBA-08162021","pumpkinseed",2021-07-16,"U",19.45,9,NA,16.8,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA096-SED-EXIT-07012021","exit",2021-07-01 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","CS002-JBA-08132021","darter sp.",2021-04-28,"U",3,7,NA,1.19,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA013-SW-RIPP-1124-2020","ripp",2020-11-24,NA,NA,NA,NA,0.495,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU047-JBA-08162021","pumpkinseed",2021-07-16,"U",5.78,7,NA,19,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA052-SW-SPILL-040221","spill",2021-04-02,NA,NA,NA,0,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","CC014-JBA-08162021","dace. sp",2021-07-16,"U",9.05,10,NA,8.85,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA004-SW-DOWN-11172020","down",2020-11-17,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU041-LIV-08162021","pumpkinseed",2021-07-16,"M",30.45,12,NA,2.74,"liver","AFBC","summer",13,"PFCA"
"PFTeDA","JBA012-SW-SPILL-1124-2020","spill",2020-11-24,NA,NA,NA,NA,0.5,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU063-JBA-08162021","pumpkinseed",2021-07-16,"U",16.59,8,NA,23.2,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA105-SW-EXIT-06162021","exit",2021-06-16,NA,NA,NA,0,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","EMM006-JBA-08162021","eastern mudminnow",2021-07-16,"U",2.62,6,NA,9.92,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA058-SW-RIPP-040721","ripp",2021-04-07,NA,NA,NA,NA,2.07,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU058-JBA-08162021","pumpkinseed",2021-07-16,"U",5.93,6,NA,11.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA065-SW-EXIT-040921","exit",2021-04-09,NA,NA,NA,0.37,0.5,"water","AFBC","spring",13,"PFCA"
"PFTeDA","CS006-JBA-08132021","darter sp.",2021-04-28,"U",2.6,6,NA,1.39,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA018-SW-RIPP-11272020","ripp",2020-11-27,NA,NA,NA,0,0.495,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU073-JBA-08162021","pumpkinseed",2021-07-16,"U",9.23,8,NA,19.9,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","PU051-JBA-08162021","pumpkinseed",2021-07-16,"U",4.68,5,NA,9.32,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","BRS005-JBA-08132021","darter sp.",2021-04-28,"U",5.4,8,NA,1.75,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","SS004-JBA-08132021","dace. sp",2021-07-16,"U",2.12,6,NA,3.36,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA128-SW-SPILL-07122021","spill",2021-07-12,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU066-JBA-08162021","pumpkinseed",2021-07-16,"U",10.21,8,NA,20.8,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA135-SW-DOWN-07142021","down",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA109-SED-SPILL-07142021","spill",2021-07-14 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA115-SED-DOWN-07162021","down",2021-07-16,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA110-SW-EXIT-06232021","exit",2021-06-23,NA,NA,NA,0.33,2.175,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU033-JBA-08162021","pumpkinseed",2021-07-16,"U",10.95,8,NA,6.91,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","PU061-LIV-08162021","pumpkinseed",2021-07-16,"M",36.32,12,NA,35.6,"liver","AFBC","summer",13,"PFCA"
"PFTeDA","JBA134-SW-RIPP-07142021","ripp",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA059-SED-DOWN-04152021","down",2021-04-15 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA023-SW-RIPP-12022020","ripp",2020-12-02,NA,NA,NA,0.02,0.48,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","JBA109-SW-DOWN-06232021","down",2021-06-23,NA,NA,NA,0.33,2.18,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU032-JBA-08162021","pumpkinseed",2021-07-16,"U",6.29,5,NA,6.78,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA097-SED-SPILL-07072021","spill",2021-07-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","CS003-JBA-08132021","darter sp.",2021-04-28,"U",3.25,8,NA,1.23,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA014-SW-DOWN-1124-2020","down",2020-11-24,NA,NA,NA,NA,0.48,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU048-JBA-08162021","pumpkinseed",2021-07-16,"U",4.38,6,NA,13.3,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA108-SW-RIPP-06232021","ripp",2021-06-23,NA,NA,NA,0.33,2.145,"water","AFBC","summer",13,"PFCA"
"PFTeDA","CC015-JBA-08162021","dace. sp",2021-07-16,"U",2.03,6,NA,6.22,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA005-SW-EXIT-11172020","exit",2020-11-17,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","PU041-MU-08162021","pumpkinseed",2021-07-16,"M",30.45,12,NA,0.41,"muscle","AFBC","summer",13,"PFCA"
"PFTeDA","JBA068-SW-RIPP-04132021","ripp",2021-04-13,NA,NA,NA,0.04,NA,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU064-LIV-08162021","pumpkinseed",2021-07-16,"M",55,12,NA,38.1,"liver","AFBC","summer",13,"PFCA"
"PFTeDA","JBA107-SW-SPILL-06232021","spill",2021-06-23,NA,NA,NA,0.33,2.205,"water","AFBC","summer",13,"PFCA"
"PFTeDA","EMM007-JBA-08162021","eastern mudminnow",2021-07-16,"U",1.95,6,NA,4.43,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA059-SW-DOWN-040721","down",2021-04-07,NA,NA,NA,NA,2.17,"water","AFBC","spring",13,"PFCA"
"PFTeDA","PU059-JBA-08162021","pumpkinseed",2021-07-16,"U",13.89,9,NA,2.59,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA067-SW-SPILL-04132021","spill",2021-04-13,NA,NA,NA,0.04,NA,"water","AFBC","spring",13,"PFCA"
"PFTeDA","CS007-JBA-08162021","darter sp.",2021-07-16,"U",1.34,4,NA,0.905,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA019-SW-DOWN-11272020","down",2020-11-27,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","SM001-JBA-08132021","dace. sp",2021-04-28,"U",5.7,8,NA,9.8,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","PU052-JBA-08162021","pumpkinseed",2021-07-16,"U",9.56,8,NA,27.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","BRS006-JBA-08132021","darter sp.",2021-04-28,"U",4.6,7,NA,4.15,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","SS005-JBA-08132021","dace. sp",2021-07-16,"U",2.04,5,NA,13.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA129-SW-RIPP-07122021","ripp",2021-07-12,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU067-JBA-08162021","pumpkinseed",2021-07-16,"U",22.29,11,NA,4.12,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA136-SW-EXIT-07142021","exit",2021-07-14,NA,NA,NA,0,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA110-SED-RIPP-07142021","ripp",2021-07-14 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA116-SED-EXIT-07162021","exit",2021-07-16,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA112-SW-SPILL-07012021","spill",2021-07-01,NA,NA,NA,0.01,0.55,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU034-JBA-08162021","pumpkinseed",2021-07-16,"U",6.99,6,NA,7.96,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA099-SED-DOWN-07072021","down",2021-07-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA054-SED-RIPP-04132021","ripp",2021-04-13 12:00:00,NA,NA,NA,NA,0.049,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA060-SED-EXIT-04152021","exit",2021-04-15 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA024-SW-DOWN-12022020","down",2020-12-02,NA,NA,NA,0.02,0.475,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","SS001-JBA-08132021","dace. sp",2021-04-28,"U",1.75,6,NA,5.5,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA037-SED-SPILL-03302021","spill",2021-03-30,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA098-SED-RIPP-07072021","ripp",2021-07-07 12:00:00,NA,NA,NA,NA,0.053,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","CC004-JBA-08132021","dace. sp",2021-04-28,"U",6.8,8,NA,4.48,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA053-SED-SPILL-04132021","spill",2021-04-13 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","PU049-JBA-08162021","pumpkinseed",2021-07-16,"U",3.29,6,NA,12,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","PU071-JBA-08162021","pumpkinseed",2021-07-16,"U",11.46,9,NA,6.29,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","SS002-JBA-08132021","dace. sp",2021-04-28,"U",3,6,NA,1.69,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","BRS003-JBA-08132021","darter sp.",2021-04-28,"U",4.95,8,NA,2.7,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","PU064-MU-08162021","pumpkinseed",2021-07-16,"M",55,12,NA,2.99,"muscle","AFBC","summer",13,"PFCA"
"PFTeDA","JBA058-SED-RIPP-04152021","ripp",2021-04-15 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA107-SED-DOWN-07122021","down",2021-07-12 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA113-SED-SPILL-07162021","spill",2021-07-16,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA111-SED-DOWN-07142021","down",2021-07-14 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA124-SW-RIPP-07092021","ripp",2021-07-09,NA,NA,NA,0.5,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","SS007-JBA-08162021","dace. sp",2021-07-16,"U",1.79,4,NA,5.59,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA047-SED-DOWN-04072021","down",2021-04-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA106-SED-RIPP-07122021","ripp",2021-07-12 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","PU069-JBA-08162021","pumpkinseed",2021-07-16,"U",13.2,9,NA,15.4,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","SM002-JBA-08132021","dace. sp",2021-04-28,"U",5.2,8,NA,7.71,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","PU053-JBA-08162021","pumpkinseed",2021-07-16,"U",11.85,8,NA,25.6,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","CC001-JBA-08132021","dace. sp",2021-04-28,"U",3.6,5,NA,8.85,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","SS006-JBA-08132021","dace. sp",2021-07-16,"U",3.02,4,NA,2.53,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA130-SW-DOWN-07122021","down",2021-07-12,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU068-JBA-08162021","pumpkinseed",2021-07-16,"U",15.22,10,NA,9.02,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA138-SW-SPILL-07162021","spill",2021-07-16,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA070-SED-RIPP-04262021","ripp",2021-04-26 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","BK001-JBA-08132021","banded killifish",2021-04-28,"U",6.75,9,NA,5.78,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA113-SW-RIPP-07012021","ripp",2021-07-01,NA,NA,NA,0.01,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU035-JBA-08162021","pumpkinseed",2021-07-16,"U",5.14,6,NA,21.4,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA100-SED-EXIT-07072021","exit",2021-07-07 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA055-SED-DOWN-04132021","down",2021-04-13 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA061-SED-SPILL-04222021","spill",2021-04-22 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA025-SW-EXIT-12022020","exit",2020-12-02,NA,NA,NA,0.02,0.485,"water","AFBC","fall/winter",13,"PFCA"
